OrderID,OrderDate,Region,SalesChannel,CustomerSegment,SalesRep,ProductCategory,Product,Quantity,UnitPrice,DiscountPct,UnitCost,Revenue,Cost,Profit,ProfitMarginPct,OrderMonth,OrderYear,Weekday
ORD100868,2024-09-01,West,Online,Small Business,Rep_07,Beauty,Makeup Kit,5,77.31,5.0,51.31,367.22,256.55,110.67,30.14,2024-09,2024,Sunday
ORD101666,2025-05-23,East,Online,Consumer,Rep_15,Electronics,Laptop Stand,3,193.44,0.0,95.45,580.32,286.35,293.97,50.66,2025-05,2025,Friday
ORD100635,2025-05-09,South,Online,Consumer,Rep_06,Beauty,Makeup Kit,3,30.63,5.0,18.13,87.3,54.39,32.91,37.7,2025-05,2025,Friday
ORD100270,2024-10-24,East,Online,Small Business,Rep_15,Electronics,Smartwatch,2,195.6,0.0,93.98,391.2,187.96,203.24,51.95,2024-10,2024,Thursday
ORD100340,2025-05-11,North,Online,Consumer,Rep_10,Sports & Outdoors,Water Bottle,1,95.03,0.0,58.82,95.03,58.82,36.21,38.1,2025-05,2025,Sunday
ORD102013,2024-07-22,South,Marketplace,Small Business,Rep_01,Sports & Outdoors,Water Bottle,3,122.19,0.0,63.18,366.57,189.54,177.03,48.29,2024-07,2024,Monday
ORD101914,2024-04-14,North,In-Store,Consumer,Rep_03,Home & Kitchen,Cookware Set,6,176.85,0.0,114.84,1061.1,689.04,372.06,35.06,2024-04,2024,Sunday
ORD100325,2025-09-21,East,Online,Consumer,Rep_12,Home & Kitchen,Cookware Set,3,166.44,0.0,96.2,499.32,288.6,210.72,42.2,2025-09,2025,Sunday
ORD102645,2025-04-03,East,In-Store,Consumer,Rep_09,Apparel,Denim Jacket,2,88.79,0.0,48.3,177.58,96.6,80.98,45.6,2025-04,2025,Thursday
ORD100737,2024-08-12,South,Online,Small Business,Rep_12,Apparel,Winter Coat,7,113.05,5.0,60.81,751.78,425.67,326.11,43.38,2024-08,2024,Monday
ORD102416,2024-05-22,South,Marketplace,Small Business,Rep_11,Sports & Outdoors,Cycling Helmet,3,119.84,0.0,72.12,359.52,216.36,143.16,39.82,2024-05,2024,Wednesday
ORD102279,2024-09-24,South,Marketplace,Enterprise,Rep_07,Home & Kitchen,Vacuum Cleaner,3,34.12,0.0,18.23,102.36,54.69,47.67,46.57,2024-09,2024,Tuesday
ORD101144,2024-08-04,West,Marketplace,Enterprise,Rep_05,Home & Kitchen,Air Fryer,3,148.4,5.0,87.83,422.94,263.49,159.45,37.7,2024-08,2024,Sunday
ORD101297,2024-03-26,East,Online,Small Business,Rep_05,Sports & Outdoors,Cycling Helmet,3,122.05,0.0,79.85,366.15,239.55,126.6,34.58,2024-03,2024,Tuesday
ORD101512,2025-05-20,East,Online,Consumer,Rep_04,Home & Kitchen,Coffee Maker,2,143.56,0.0,74.32,287.12,148.64,138.48,48.23,2025-05,2025,Tuesday
ORD102594,2025-07-30,East,Online,Consumer,Rep_11,Electronics,Bluetooth Speaker,11,36.83,0.0,22.0,405.13,242.0,163.13,40.27,2025-07,2025,Wednesday
ORD100835,2025-05-31,East,Online,Small Business,Rep_14,Home & Kitchen,Blender,7,51.05,0.0,22.99,357.35,160.93,196.42,54.97,2025-05,2025,Saturday
ORD100779,2024-12-06,North,Online,Small Business,Unassigned,Beauty,Skincare Set,6,40.85,20.0,27.41,196.08,164.46,31.62,16.13,2024-12,2024,Friday
ORD100386,2024-05-26,East,Online,Small Business,Rep_10,Apparel,Backpack,3,75.84,0.0,48.4,227.52,145.2,82.32,36.18,2024-05,2024,Sunday
ORD100592,2025-01-15,East,Marketplace,Consumer,Rep_13,Home & Kitchen,Cookware Set,3,27.14,0.0,15.16,81.42,45.48,35.94,44.14,2025-01,2025,Wednesday
ORD102072,2024-03-11,West,Marketplace,Small Business,Rep_03,Beauty,Perfume,2,20.02,15.0,11.2,34.03,22.4,11.63,34.18,2024-03,2024,Monday
ORD101162,2024-08-16,East,Online,Consumer,Rep_15,Electronics,Bluetooth Speaker,2,171.33,10.0,81.12,308.39,162.24,146.15,47.39,2024-08,2024,Friday
ORD100063,2025-09-20,South,In-Store,Enterprise,Rep_03,Electronics,Laptop Stand,4,216.26,0.0,124.78,865.04,499.12,365.92,42.3,2025-09,2025,Saturday
ORD100563,2025-07-08,South,In-Store,Consumer,Rep_07,Beauty,Makeup Kit,2,10.44,0.0,5.14,20.88,10.28,10.6,50.77,2025-07,2025,Tuesday
ORD100804,2024-01-01,North,In-Store,Consumer,Rep_06,Beauty,Perfume,3,31.51,0.0,20.43,94.53,61.29,33.24,35.16,2024-01,2024,Monday
ORD101815,2025-11-02,East,In-Store,Consumer,Rep_07,Home & Kitchen,Vacuum Cleaner,2,143.86,20.0,86.52,230.18,173.04,57.14,24.82,2025-11,2025,Sunday
ORD100456,2025-05-12,East,Online,Consumer,Rep_09,Apparel,Yoga Pants,4,30.39,0.0,15.5,121.56,62.0,59.56,49.0,2025-05,2025,Monday
ORD101939,2024-09-10,West,Online,Consumer,Rep_06,Apparel,Backpack,7,26.83,15.0,17.71,159.64,123.97,35.67,22.34,2024-09,2024,Tuesday
ORD102354,2024-08-23,South,Online,Small Business,Rep_08,Sports & Outdoors,Camping Tent,2,113.1,0.0,65.58,226.2,131.16,95.04,42.02,2024-08,2024,Friday
ORD100562,2024-02-26,West,Online,Consumer,Rep_06,Electronics,Smartwatch,7,76.47,0.0,44.8,535.29,313.6,221.69,41.41,2024-02,2024,Monday
ORD101170,2024-11-05,North,Online,Consumer,Rep_08,Beauty,Makeup Kit,9,43.39,10.0,20.62,351.46,185.58,165.88,47.2,2024-11,2024,Tuesday
ORD102461,2024-06-05,North,Online,Consumer,Rep_07,Apparel,Denim Jacket,1,53.4,0.0,36.12,53.4,36.12,17.28,32.36,2024-06,2024,Wednesday
ORD100546,2025-09-20,North,Online,Consumer,Rep_13,Sports & Outdoors,Camping Tent,3,83.02,0.0,53.49,249.06,160.47,88.59,35.57,2025-09,2025,Saturday
ORD100512,2024-11-06,West,Marketplace,Consumer,Rep_09,Beauty,Hair Dryer,3,58.02,0.0,36.54,174.06,109.62,64.44,37.02,2024-11,2024,Wednesday
ORD102574,2024-12-31,West,In-Store,Consumer,Rep_10,Sports & Outdoors,Dumbbell Set,2,132.74,5.0,66.59,252.21,133.18,119.03,47.19,2024-12,2024,Tuesday
ORD101189,2024-08-13,West,Online,Consumer,Rep_15,Beauty,Face Serum,4,39.02,0.0,26.27,156.08,105.08,51.0,32.68,2024-08,2024,Tuesday
ORD100664,2025-03-03,South,Online,Small Business,Rep_13,Electronics,Bluetooth Speaker,2,159.58,0.0,73.77,319.16,147.54,171.62,53.77,2025-03,2025,Monday
ORD100395,2024-08-19,South,Online,Consumer,Rep_11,Home & Kitchen,Blender,5,124.86,0.0,72.14,624.3,360.7,263.6,42.22,2024-08,2024,Monday
ORD102246,2024-12-28,North,Online,Consumer,Rep_06,Beauty,Hair Dryer,9,15.13,0.0,8.52,136.17,76.68,59.49,43.69,2024-12,2024,Saturday
ORD100615,2024-10-14,East,Online,Consumer,Rep_15,Home & Kitchen,Coffee Maker,1,150.87,5.0,82.3,143.33,82.3,61.03,42.58,2024-10,2024,Monday
ORD101476,2024-12-10,South,Marketplace,Small Business,Rep_02,Sports & Outdoors,Dumbbell Set,1,43.0,0.0,19.92,43.0,19.92,23.08,53.67,2024-12,2024,Tuesday
ORD101975,2024-03-04,East,Online,Consumer,Rep_09,Home & Kitchen,Cookware Set,3,161.71,10.0,95.12,436.62,285.36,151.26,34.64,2024-03,2024,Monday
ORD100219,2025-04-21,West,In-Store,Consumer,Rep_10,Apparel,Winter Coat,6,21.47,0.0,13.23,128.82,79.38,49.44,38.38,2025-04,2025,Monday
ORD100691,2024-04-29,East,Marketplace,Small Business,Rep_07,Beauty,Face Serum,7,75.31,0.0,40.68,527.17,284.76,242.41,45.98,2024-04,2024,Monday
ORD102520,2025-08-27,East,In-Store,Small Business,Rep_07,Electronics,Bluetooth Speaker,3,219.47,15.0,149.17,559.65,447.51,112.14,20.04,2025-08,2025,Wednesday
ORD101034,2024-06-12,North,Online,Consumer,Rep_02,Beauty,Makeup Kit,3,49.42,5.0,26.38,140.85,79.14,61.71,43.81,2024-06,2024,Wednesday
ORD100806,2024-04-27,East,Online,Consumer,Rep_11,Home & Kitchen,Cookware Set,5,111.19,5.0,59.97,528.15,299.85,228.3,43.23,2024-04,2024,Saturday
ORD100632,2024-05-31,South,Online,Small Business,Rep_08,Sports & Outdoors,Cycling Helmet,4,58.28,10.0,29.31,209.81,117.24,92.57,44.12,2024-05,2024,Friday
ORD101293,2025-06-20,West,In-Store,Small Business,Rep_12,Sports & Outdoors,Yoga Mat,4,17.04,0.0,9.59,68.16,38.36,29.8,43.72,2025-06,2025,Friday
ORD101422,2024-08-29,North,Online,Consumer,Rep_05,Beauty,Face Serum,5,75.66,5.0,48.76,359.38,243.8,115.58,32.16,2024-08,2024,Thursday
ORD101234,2024-12-22,North,Online,Consumer,Rep_14,Electronics,Bluetooth Speaker,4,85.8,0.0,49.1,343.2,196.4,146.8,42.77,2024-12,2024,Sunday
ORD102342,2024-11-04,East,In-Store,Small Business,Rep_01,Electronics,Bluetooth Speaker,4,97.23,0.0,49.12,388.92,196.48,192.44,49.48,2024-11,2024,Monday
ORD102272,2024-12-13,North,Online,Consumer,Rep_14,Beauty,Perfume,4,16.85,0.0,9.16,67.4,36.64,30.76,45.64,2024-12,2024,Friday
ORD101343,2024-04-12,East,In-Store,Small Business,Rep_13,Home & Kitchen,Blender,3,76.15,0.0,48.76,228.45,146.28,82.17,35.97,2024-04,2024,Friday
ORD100338,2024-12-24,South,Online,Consumer,Rep_05,Beauty,Makeup Kit,5,23.92,0.0,12.6,119.6,63.0,56.6,47.32,2024-12,2024,Tuesday
ORD102320,2024-04-11,North,Online,Small Business,Rep_15,Beauty,Makeup Kit,2,34.2,15.0,21.96,58.14,43.92,14.22,24.46,2024-04,2024,Thursday
ORD101573,2024-07-12,West,Marketplace,Enterprise,Rep_14,Sports & Outdoors,Yoga Mat,4,118.73,5.0,63.33,451.17,253.32,197.85,43.85,2024-07,2024,Friday
ORD102614,2025-08-18,North,Marketplace,Consumer,Rep_04,Electronics,Power Bank,5,201.97,0.0,110.83,1009.85,554.15,455.7,45.13,2025-08,2025,Monday
ORD101514,2025-09-28,West,In-Store,Consumer,Rep_11,Sports & Outdoors,Dumbbell Set,4,137.27,10.0,78.08,494.17,312.32,181.85,36.8,2025-09,2025,Sunday
ORD100527,2025-10-31,South,Online,Consumer,Rep_10,Home & Kitchen,Cookware Set,6,178.76,10.0,115.68,965.3,694.08,271.22,28.1,2025-10,2025,Friday
ORD102349,2024-10-28,West,Online,Small Business,Rep_06,Apparel,Running Shoes,3,39.12,0.0,25.43,117.36,76.29,41.07,34.99,2024-10,2024,Monday
ORD101044,2025-09-06,South,Online,Small Business,Rep_10,Sports & Outdoors,Dumbbell Set,1,70.56,5.0,45.76,67.03,45.76,21.27,31.73,2025-09,2025,Saturday
ORD100375,2024-01-17,South,Marketplace,Consumer,Rep_08,Home & Kitchen,Air Fryer,2,165.74,0.0,103.58,331.48,207.16,124.32,37.5,2024-01,2024,Wednesday
ORD102023,2025-08-28,North,Online,Consumer,Rep_13,Home & Kitchen,Coffee Maker,6,54.65,15.0,30.1,278.71,180.6,98.11,35.2,2025-08,2025,Thursday
ORD102102,2025-08-31,East,In-Store,Consumer,Rep_11,Apparel,Running Shoes,4,50.04,0.0,27.77,200.16,111.08,89.08,44.5,2025-08,2025,Sunday
ORD100259,2024-05-07,West,Marketplace,Consumer,Rep_04,Apparel,Backpack,2,40.36,0.0,23.03,80.72,46.06,34.66,42.94,2024-05,2024,Tuesday
ORD100840,2025-06-01,North,Online,Small Business,Rep_07,Sports & Outdoors,Cycling Helmet,8,109.29,15.0,61.45,743.17,491.6,251.57,33.85,2025-06,2025,Sunday
ORD102625,2025-10-06,North,Online,Consumer,Rep_04,Apparel,Denim Jacket,4,113.74,15.0,63.29,386.72,253.16,133.56,34.54,2025-10,2025,Monday
ORD101005,2025-02-03,North,In-Store,Consumer,Rep_10,Apparel,Yoga Pants,2,15.12,0.0,8.71,30.24,17.42,12.82,42.39,2025-02,2025,Monday
ORD101667,2025-11-19,North,In-Store,Consumer,Rep_14,Home & Kitchen,Coffee Maker,3,66.26,5.0,32.67,188.84,98.01,90.83,48.1,2025-11,2025,Wednesday
ORD100523,2025-05-30,East,In-Store,Consumer,Rep_14,Electronics,Wireless Earbuds,2,136.06,0.0,88.83,272.12,177.66,94.46,34.71,2025-05,2025,Friday
ORD102496,2024-10-07,South,Marketplace,Consumer,Rep_05,Home & Kitchen,Air Fryer,2,179.57,0.0,92.67,359.14,185.34,173.8,48.39,2024-10,2024,Monday
ORD102294,2025-03-19,East,In-Store,Small Business,Rep_04,Beauty,Face Serum,6,58.66,0.0,27.13,351.96,162.78,189.18,53.75,2025-03,2025,Wednesday
ORD101276,2025-09-07,East,Online,Consumer,Rep_01,Apparel,Denim Jacket,6,85.54,0.0,48.52,513.24,291.12,222.12,43.28,2025-09,2025,Sunday
ORD101389,2025-09-03,East,Online,Consumer,Rep_03,Beauty,Perfume,2,88.06,0.0,44.13,176.12,88.26,87.86,49.89,2025-09,2025,Wednesday
ORD101682,2024-06-30,East,Online,Small Business,Unassigned,Beauty,Makeup Kit,4,43.21,0.0,26.41,172.84,105.64,67.2,38.88,2024-06,2024,Sunday
ORD101302,2024-01-26,East,Marketplace,Consumer,Rep_14,Sports & Outdoors,Yoga Mat,1,43.15,0.0,20.69,43.15,20.69,22.46,52.05,2024-01,2024,Friday
ORD102547,2024-05-27,East,In-Store,Consumer,Rep_11,Apparel,Backpack,1,92.08,0.0,44.59,92.08,44.59,47.49,51.57,2024-05,2024,Monday
ORD102015,2024-08-17,East,Online,Consumer,Rep_09,Sports & Outdoors,Camping Tent,2,44.68,0.0,22.19,89.36,44.38,44.98,50.34,2024-08,2024,Saturday
ORD100278,2025-01-01,North,Online,Small Business,Rep_09,Electronics,Bluetooth Speaker,5,110.19,5.0,62.45,523.4,312.25,211.15,40.34,2025-01,2025,Wednesday
ORD101780,2025-07-16,North,Online,Enterprise,Rep_02,Home & Kitchen,Vacuum Cleaner,3,49.4,0.0,26.65,148.2,79.95,68.25,46.05,2025-07,2025,Wednesday
ORD100339,2024-10-26,North,Marketplace,Consumer,Rep_09,Apparel,Winter Coat,4,54.58,0.0,34.42,218.32,137.68,80.64,36.94,2024-10,2024,Saturday
ORD101973,2024-04-18,East,Online,Consumer,Rep_11,Apparel,Winter Coat,1,55.2,0.0,34.42,55.2,34.42,20.78,37.64,2024-04,2024,Thursday
ORD102063,2025-06-09,West,In-Store,Consumer,Rep_15,Home & Kitchen,Vacuum Cleaner,4,26.11,0.0,13.72,104.44,54.88,49.56,47.45,2025-06,2025,Monday
ORD102285,2025-08-04,East,Marketplace,Enterprise,Rep_11,Apparel,Yoga Pants,2,107.82,0.0,50.34,215.64,100.68,114.96,53.31,2025-08,2025,Monday
ORD102576,2024-05-05,East,In-Store,Small Business,Rep_15,Electronics,Power Bank,1,209.79,0.0,120.85,209.79,120.85,88.94,42.39,2024-05,2024,Sunday
ORD101593,2024-04-06,South,In-Store,Small Business,Rep_02,Sports & Outdoors,Dumbbell Set,3,135.53,20.0,66.82,325.27,200.46,124.81,38.37,2024-04,2024,Saturday
ORD101918,2025-08-09,North,Online,Consumer,Rep_10,Beauty,Makeup Kit,4,12.43,0.0,7.76,49.72,31.04,18.68,37.57,2025-08,2025,Saturday
ORD100214,2025-10-10,East,In-Store,Enterprise,Rep_09,Beauty,Skincare Set,8,44.51,0.0,30.01,356.08,240.08,116.0,32.58,2025-10,2025,Friday
ORD100848,2024-04-25,North,Online,Small Business,Rep_11,Apparel,Winter Coat,5,92.46,15.0,47.68,392.95,238.4,154.55,39.33,2024-04,2024,Thursday
ORD100576,2025-10-12,East,In-Store,Small Business,Rep_08,Apparel,Yoga Pants,3,81.57,0.0,53.43,244.71,160.29,84.42,34.5,2025-10,2025,Sunday
ORD100544,2024-05-11,West,Online,Small Business,Rep_01,Electronics,Wireless Earbuds,4,102.93,20.0,61.68,329.38,246.72,82.66,25.1,2024-05,2024,Saturday
ORD100440,2024-08-19,South,Online,Small Business,Rep_14,Apparel,Backpack,1,104.7,0.0,54.24,104.7,54.24,50.46,48.19,2024-08,2024,Monday
ORD100767,2024-01-08,South,Marketplace,Consumer,Rep_08,Home & Kitchen,Cookware Set,4,112.87,0.0,65.01,451.48,260.04,191.44,42.4,2024-01,2024,Monday
ORD102142,2025-01-03,North,In-Store,Consumer,Rep_11,Apparel,Yoga Pants,4,96.75,0.0,61.8,387.0,247.2,139.8,36.12,2025-01,2025,Friday
ORD100267,2025-11-04,South,Online,Consumer,Rep_11,Home & Kitchen,Air Fryer,7,107.89,0.0,55.32,755.23,387.24,367.99,48.73,2025-11,2025,Tuesday
ORD101809,2024-10-22,South,Online,Consumer,Rep_15,Apparel,Yoga Pants,2,97.31,0.0,58.65,194.62,117.3,77.32,39.73,2024-10,2024,Tuesday
ORD101965,2024-10-21,East,Marketplace,Consumer,Rep_06,Sports & Outdoors,Dumbbell Set,7,118.2,10.0,62.96,744.66,440.72,303.94,40.82,2024-10,2024,Monday
ORD100836,2024-01-06,North,In-Store,Small Business,Rep_04,Beauty,Face Serum,3,55.31,0.0,29.96,165.93,89.88,76.05,45.83,2024-01,2024,Saturday
ORD102037,2024-08-15,East,In-Store,Small Business,Rep_08,Sports & Outdoors,Yoga Mat,6,60.45,0.0,41.04,362.7,246.24,116.46,32.11,2024-08,2024,Thursday
ORD100773,2025-10-14,West,Online,Consumer,Rep_01,Beauty,Makeup Kit,1,13.28,5.0,8.98,12.62,8.98,3.64,28.84,2025-10,2025,Tuesday
ORD100213,2024-03-10,North,Online,Small Business,Rep_01,Home & Kitchen,Blender,5,111.85,20.0,69.74,447.4,348.7,98.7,22.06,2024-03,2024,Sunday
ORD102408,2024-02-23,South,In-Store,Small Business,Rep_15,Home & Kitchen,Coffee Maker,5,152.46,10.0,90.81,686.07,454.05,232.02,33.82,2024-02,2024,Friday
ORD100580,2025-04-24,East,In-Store,Consumer,Rep_14,Electronics,Power Bank,1,90.66,0.0,41.05,90.66,41.05,49.61,54.72,2025-04,2025,Thursday
ORD100147,2025-12-09,East,In-Store,Consumer,Rep_10,Electronics,Laptop Stand,5,142.77,0.0,87.12,713.85,435.6,278.25,38.98,2025-12,2025,Tuesday
ORD100587,2025-02-10,East,Marketplace,Small Business,Rep_03,Electronics,Wireless Earbuds,7,32.06,0.0,17.18,224.42,120.26,104.16,46.41,2025-02,2025,Monday
ORD101888,2025-03-21,East,In-Store,Consumer,Rep_07,Apparel,Yoga Pants,2,58.63,0.0,37.43,117.26,74.86,42.4,36.16,2025-03,2025,Friday
ORD100484,2025-12-21,West,Marketplace,Consumer,Rep_12,Apparel,Denim Jacket,6,21.65,0.0,12.65,129.9,75.9,54.0,41.57,2025-12,2025,Sunday
ORD100217,2025-11-08,West,Marketplace,Small Business,Rep_10,Apparel,Denim Jacket,9,66.59,0.0,40.66,599.31,365.94,233.37,38.94,2025-11,2025,Saturday
ORD101478,2024-08-31,South,In-Store,Enterprise,Rep_07,Home & Kitchen,Air Fryer,1,175.14,0.0,92.54,175.14,92.54,82.6,47.16,2024-08,2024,Saturday
ORD101822,2025-09-17,South,Online,Consumer,Rep_03,Beauty,Hair Dryer,8,30.61,0.0,15.31,244.88,122.48,122.4,49.98,2025-09,2025,Wednesday
ORD100318,2025-05-05,North,Marketplace,Consumer,Rep_14,Apparel,Running Shoes,1,62.35,0.0,33.08,62.35,33.08,29.27,46.94,2025-05,2025,Monday
ORD100667,2025-03-31,South,Online,Enterprise,Rep_11,Electronics,Smartwatch,4,129.01,10.0,67.13,464.44,268.52,195.92,42.18,2025-03,2025,Monday
ORD102629,2024-09-24,South,Online,Consumer,Rep_08,Beauty,Perfume,3,73.12,0.0,48.57,219.36,145.71,73.65,33.57,2024-09,2024,Tuesday
ORD101011,2024-12-17,West,Online,Consumer,Rep_03,Home & Kitchen,Blender,4,132.37,15.0,61.41,450.06,245.64,204.42,45.42,2024-12,2024,Tuesday
ORD101680,2024-03-08,West,Marketplace,Consumer,Rep_11,Home & Kitchen,Vacuum Cleaner,4,21.61,0.0,11.74,86.44,46.96,39.48,45.67,2024-03,2024,Friday
ORD102244,2024-10-03,East,Online,Small Business,Rep_01,Home & Kitchen,Coffee Maker,3,164.49,0.0,105.49,493.47,316.47,177.0,35.87,2024-10,2024,Thursday
ORD102597,2025-03-21,East,Online,Consumer,Rep_09,Home & Kitchen,Blender,3,143.36,15.0,93.97,365.57,281.91,83.66,22.88,2025-03,2025,Friday
ORD100513,2025-06-27,West,Marketplace,Small Business,Rep_01,Apparel,Winter Coat,8,76.57,10.0,49.88,551.3,399.04,152.26,27.62,2025-06,2025,Friday
ORD102585,2024-04-22,South,Online,Consumer,Rep_02,Beauty,Perfume,1,61.36,0.0,33.89,61.36,33.89,27.47,44.77,2024-04,2024,Monday
ORD102321,2024-10-15,West,Marketplace,Enterprise,Rep_09,Apparel,Denim Jacket,3,96.41,0.0,48.71,289.23,146.13,143.1,49.48,2024-10,2024,Tuesday
ORD101232,2024-10-05,South,Online,Consumer,Rep_15,Electronics,Wireless Earbuds,2,97.15,0.0,60.7,194.3,121.4,72.9,37.52,2024-10,2024,Saturday
ORD100121,2024-09-07,East,Online,Consumer,Rep_08,Electronics,Wireless Earbuds,2,27.75,0.0,13.72,55.5,27.44,28.06,50.56,2024-09,2024,Saturday
ORD102563,2025-12-12,East,In-Store,Consumer,Rep_14,Home & Kitchen,Blender,3,44.06,10.0,27.09,118.96,81.27,37.69,31.68,2025-12,2025,Friday
ORD100407,2025-08-22,North,Marketplace,Consumer,Rep_02,Electronics,Laptop Stand,8,180.39,0.0,103.09,1443.12,824.72,618.4,42.85,2025-08,2025,Friday
ORD102053,2025-12-12,East,In-Store,Consumer,Rep_02,Beauty,Face Serum,3,34.96,0.0,21.17,104.88,63.51,41.37,39.45,2025-12,2025,Friday
ORD101210,2024-12-18,East,Online,Consumer,Rep_06,Apparel,Winter Coat,2,48.55,0.0,22.0,97.1,44.0,53.1,54.69,2024-12,2024,Wednesday
ORD100602,2025-12-09,East,Online,Small Business,Rep_07,Apparel,Backpack,8,92.96,0.0,58.77,743.68,470.16,273.52,36.78,2025-12,2025,Tuesday
ORD101124,2024-11-30,East,In-Store,Enterprise,Rep_07,Sports & Outdoors,Water Bottle,4,142.59,5.0,65.48,541.84,261.92,279.92,51.66,2024-11,2024,Saturday
ORD100947,2024-04-13,East,In-Store,Consumer,Rep_02,Apparel,Denim Jacket,2,19.21,0.0,9.87,38.42,19.74,18.68,48.62,2024-04,2024,Saturday
ORD101202,2025-02-13,South,In-Store,Small Business,Rep_07,Home & Kitchen,Vacuum Cleaner,2,143.18,0.0,85.82,286.36,171.64,114.72,40.06,2025-02,2025,Thursday
ORD100150,2025-01-20,North,Online,Consumer,Rep_06,Beauty,Makeup Kit,5,86.77,0.0,40.69,433.85,203.45,230.4,53.11,2025-01,2025,Monday
ORD102357,2025-08-26,East,Online,Small Business,Rep_12,Sports & Outdoors,Water Bottle,1,47.48,5.0,26.5,45.11,26.5,18.61,41.25,2025-08,2025,Tuesday
ORD101430,2025-11-30,South,Online,Consumer,Rep_03,Electronics,Bluetooth Speaker,3,150.95,0.0,85.21,452.85,255.63,197.22,43.55,2025-11,2025,Sunday
ORD100253,2025-01-30,North,In-Store,Consumer,Rep_09,Electronics,Laptop Stand,4,199.78,5.0,116.64,759.16,466.56,292.6,38.54,2025-01,2025,Thursday
ORD100883,2024-12-31,East,Online,Enterprise,Rep_04,Sports & Outdoors,Camping Tent,8,95.33,5.0,46.27,724.51,370.16,354.35,48.91,2024-12,2024,Tuesday
ORD101760,2024-12-03,North,In-Store,Small Business,Rep_15,Sports & Outdoors,Water Bottle,6,27.87,0.0,14.04,167.22,84.24,82.98,49.62,2024-12,2024,Tuesday
ORD102052,2024-01-16,North,Online,Small Business,Rep_09,Electronics,Wireless Earbuds,2,161.56,15.0,77.3,274.65,154.6,120.05,43.71,2024-01,2024,Tuesday
ORD100807,2024-09-14,East,Online,Small Business,Rep_06,Home & Kitchen,Vacuum Cleaner,4,101.42,10.0,48.03,365.11,192.12,172.99,47.38,2024-09,2024,Saturday
ORD102363,2024-08-06,North,Marketplace,Small Business,Rep_03,Sports & Outdoors,Dumbbell Set,2,63.23,0.0,35.86,126.46,71.72,54.74,43.29,2024-08,2024,Tuesday
ORD101962,2025-01-24,West,Online,Small Business,Rep_10,Electronics,Smartwatch,2,218.36,0.0,104.11,436.72,208.22,228.5,52.32,2025-01,2025,Friday
ORD100749,2024-06-21,North,In-Store,Small Business,Rep_06,Beauty,Makeup Kit,1,71.21,0.0,36.72,71.21,36.72,34.49,48.43,2024-06,2024,Friday
ORD101898,2024-12-10,East,In-Store,Small Business,Rep_02,Sports & Outdoors,Yoga Mat,4,64.09,10.0,40.04,230.72,160.16,70.56,30.58,2024-12,2024,Tuesday
ORD102434,2025-03-24,North,Online,Consumer,Unassigned,Beauty,Makeup Kit,5,32.04,0.0,18.85,160.2,94.25,65.95,41.17,2025-03,2025,Monday
ORD101564,2025-06-15,North,Online,Consumer,Rep_10,Sports & Outdoors,Camping Tent,7,98.21,0.0,55.92,687.47,391.44,296.03,43.06,2025-06,2025,Sunday
ORD100596,2024-05-28,North,Online,Consumer,Rep_10,Beauty,Hair Dryer,3,35.27,15.0,22.66,89.94,67.98,21.96,24.42,2024-05,2024,Tuesday
ORD102636,2024-03-04,East,Online,Consumer,Rep_03,Home & Kitchen,Coffee Maker,1,32.17,0.0,21.53,32.17,21.53,10.64,33.07,2024-03,2024,Monday
ORD102000,2024-07-05,South,In-Store,Consumer,Rep_05,Home & Kitchen,Coffee Maker,4,145.95,0.0,97.66,583.8,390.64,193.16,33.09,2024-07,2024,Friday
ORD100638,2024-02-20,North,Online,Small Business,Rep_14,Home & Kitchen,Coffee Maker,5,179.82,5.0,103.38,854.14,516.9,337.24,39.48,2024-02,2024,Tuesday
ORD101900,2025-04-24,East,Online,Enterprise,Rep_12,Apparel,Winter Coat,3,90.61,0.0,43.99,271.83,131.97,139.86,51.45,2025-04,2025,Thursday
ORD102159,2024-05-14,East,Marketplace,Enterprise,Rep_04,Home & Kitchen,Vacuum Cleaner,5,154.84,0.0,99.43,774.2,497.15,277.05,35.79,2024-05,2024,Tuesday
ORD101942,2024-12-29,North,In-Store,Consumer,Rep_08,Home & Kitchen,Vacuum Cleaner,2,71.49,5.0,36.21,135.83,72.42,63.41,46.68,2024-12,2024,Sunday
ORD101961,2025-03-31,North,Marketplace,Consumer,Rep_14,Apparel,Backpack,7,73.37,5.0,36.39,487.91,254.73,233.18,47.79,2025-03,2025,Monday
ORD102075,2024-08-06,South,Marketplace,Small Business,Rep_07,Electronics,Bluetooth Speaker,7,198.6,0.0,107.68,1390.2,753.76,636.44,45.78,2024-08,2024,Tuesday
ORD100347,2024-11-28,East,Online,Small Business,Rep_05,Apparel,Running Shoes,6,98.92,5.0,55.91,563.84,335.46,228.38,40.5,2024-11,2024,Thursday
ORD100089,2024-02-21,South,Online,Consumer,Rep_12,Home & Kitchen,Vacuum Cleaner,9,68.47,0.0,31.06,616.23,279.54,336.69,54.64,2024-02,2024,Wednesday
ORD102457,2025-08-04,West,Online,Small Business,Rep_15,Apparel,Denim Jacket,3,24.81,5.0,15.53,70.71,46.59,24.12,34.11,2025-08,2025,Monday
ORD101420,2025-06-22,North,In-Store,Consumer,Rep_04,Electronics,Laptop Stand,8,83.69,10.0,55.88,602.57,447.04,155.53,25.81,2025-06,2025,Sunday
