OrderID,OrderDate,Region,SalesChannel,CustomerSegment,SalesRep,ProductCategory,Product,Quantity,UnitPrice,DiscountPct,UnitCost,Revenue,Cost
ORD101234,2024-12-22,North,Online,Consumer,Rep_14,Electronics,Bluetooth Speaker,4,85.8,0.0,49.1,343.2,196.4
ORD102342,2024-11-04,East,In-Store,Small Business,Rep_01,Electronics,Bluetooth Speaker,4,97.23,0.0,49.12,388.92,196.48
ORD102272,2024-12-13,North,Online,Consumer,Rep_14,Beauty,Perfume,4,16.85,0.0,9.16,67.4,36.64
ORD101343,2024-04-12,East,In-Store,Small Business,Rep_13,Home & Kitchen,Blender,3,76.15,0.0,48.76,228.45,146.28
ORD100338,2024-12-24,South,Online,Consumer,Rep_05,Beauty,Makeup Kit,5,23.92,0.0,12.6,119.6,63.0
ORD102320,2024-04-11,North,Online,Small Business,Rep_15,Beauty,Makeup Kit,2,34.2,15.0,21.96,58.14,43.92
ORD101573,2024-07-12,West,Marketplace,Enterprise,Rep_14,Sports & Outdoors,Yoga Mat,4,118.73,5.0,63.33,451.17,253.32
ORD102614,2025-08-18,North,Marketplace,Consumer,Rep_04,Electronics,Power Bank,5,201.97,0.0,110.83,1009.85,554.15
ORD101514,2025-09-28,West,In-Store,Consumer,Rep_11,Sports & Outdoors,Dumbbell Set,4,137.27,10.0,78.08,494.17,312.32
ORD100527,2025-10-31,South,Online,Consumer,Rep_10,Home & Kitchen,Cookware Set,6,178.76,10.0,115.68,965.3,694.08
ORD102349,2024-10-28,West,Online,Small Business,Rep_06,Apparel,Running Shoes,3,39.12,0.0,25.43,117.36,76.29
ORD101044,2025-09-06,South,Online,Small Business,Rep_10,Sports & Outdoors,Dumbbell Set,1,70.56,5.0,45.76,67.03,45.76
ORD100375,2024-01-17,South,Marketplace,Consumer,Rep_08,Home & Kitchen,Air Fryer,2,165.74,,103.58,314.91,207.16
ORD102023,2025-08-28,North,Online,Consumer,Rep_13,Home & Kitchen,Coffee Maker,6,54.65,15.0,30.1,278.71,180.6
ORD102102,2025-08-31,East,In-Store,Consumer,Rep_11,APPAREL,Running Shoes,4,50.04,0.0,27.77,200.16,111.08
ORD100259,2024-05-07,West,Marketplace,,Rep_04,Apparel,Backpack,2,40.36,0.0,23.03,80.72,46.06
ORD100840,2025-06-01,North,Online,Small Business,Rep_07,Sports & Outdoors,Cycling Helmet,8,109.29,15.0,61.45,743.17,491.6
ORD102625,2025-10-06,North,Online,Consumer,Rep_04,Apparel,Denim Jacket,4,113.74,15.0,63.29,386.72,253.16
ORD101005,2025-02-03,North,In-Store,Consumer,Rep_10,Apparel,Yoga Pants,2,15.12,0.0,8.71,30.24,17.42
ORD101667,2025-11-19, North ,In-Store,Consumer,Rep_14,Home & Kitchen,Coffee Maker,3,66.26,5.0,32.67,188.84,98.01
ORD100523,2025-05-30,East,In-Store,Consumer,Rep_14,Electronics,Wireless Earbuds,2,136.06,0.0,88.83,272.12,177.66
ORD102496,2024-10-07,South,Marketplace,Consumer,Rep_05,Home & Kitchen,Air Fryer,2,179.57,0.0,92.67,359.14,185.34
ORD102294,2025-03-19,East,In-Store,Small Business,Rep_04,Beauty,Face Serum,6,58.66,0.0,27.13,351.96,162.78
ORD101276,2025-09-07,East,Online,Consumer,Rep_01,Apparel,Denim Jacket,6,85.54,0.0,48.52,513.24,291.12
ORD101389,2025-09-03,East,Online,Consumer,Rep_03,Beauty,Perfume,2,88.06,0.0,44.13,176.12,88.26
ORD101682,2024-06-30,East,Online,Small Business,,Beauty,Makeup Kit,4,43.21,0.0,26.41,172.84,105.64
ORD101302,2024-01-26,East,Marketplace,Consumer,Rep_14,Sports & Outdoors,Yoga Mat,1,43.15,0.0,20.69,43.15,20.69
ORD102547,2024-05-27,East,In-Store,Consumer,Rep_11,Apparel,Backpack,1,92.08,0.0,44.59,92.08,44.59
ORD102015,2024-08-17,East,Online,Consumer,Rep_09,Sports & Outdoors,Camping Tent,2,44.68,0.0,22.19,89.36,44.38
ORD100278,2025-01-01,North,Online,Small Business,Rep_09,Electronics,Bluetooth Speaker,5,110.19,5.0,62.45,523.4,312.25
ORD101780,2025-07-16,North,Online,Enterprise,Rep_02,Home & Kitchen,Vacuum Cleaner,3,49.4,0.0,26.65,148.2,79.95
ORD100339,2024-10-26,North,Marketplace,Consumer,Rep_09,Apparel,Winter Coat,4,54.58,0.0,34.42,218.32,137.68
ORD101973,2024-04-18,East,Online,Consumer,Rep_11,Apparel,Winter Coat,1,55.2,0.0,34.42,55.2,34.42
ORD102063,2025-06-09,West,In-Store,Consumer,Rep_15,Home & Kitchen,Vacuum Cleaner,4,26.11,0.0,13.72,104.44,54.88
ORD102285,2025-08-04,East,Marketplace,Enterprise,Rep_11,Apparel,Yoga Pants,2,107.82,0.0,50.34,215.64,100.68
ORD102576,2024-05-05,East,In-Store,Small Business,Rep_15,Electronics,Power Bank,1,209.79,0.0,120.85,209.79,120.85
ORD101593,2024-04-06,South,In-Store,Small Business,Rep_02,Sports & Outdoors,Dumbbell Set,3,135.53,20.0,66.82,325.27,200.46
ORD101918,2025-08-09,North,Online,Consumer,Rep_10,Beauty,Makeup Kit,4,12.43,0.0,7.76,49.72,31.04
ORD100214,2025-10-10,East,In-Store,Enterprise,Rep_09,Beauty,Skincare Set,8,44.51,,30.01,356.08,240.08
ORD100848,2024-04-25,North,Online,Small Business,Rep_11,Apparel,Winter Coat,5,92.46,15.0,47.68,392.95,238.4
ORD100576,2025-10-12,East,In-Store,Small Business,Rep_08,Apparel,Yoga Pants,3,81.57,0.0,53.43,244.71,160.29
ORD100544,2024-05-11,West,Online,Small Business,Rep_01,Electronics,Wireless Earbuds,4,102.93,20.0,61.68,329.38,246.72
ORD100440,2024-08-19,South,Online,Small Business,Rep_14,Apparel,Backpack,1,104.7,0.0,54.24,104.7,54.24
ORD100767,2024-01-08,South,Marketplace,Consumer,Rep_08,Home & Kitchen,Cookware Set,4,112.87,0.0,65.01,451.48,260.04
ORD102142,2025-01-03,North,In-Store,Consumer,Rep_11,Apparel,Yoga Pants,4,96.75,0.0,61.8,387.0,247.2
ORD100267,2025-11-04,South,Online,Consumer,Rep_11,Home & Kitchen,Air Fryer,7,107.89,0.0,55.32,755.23,387.24
ORD101809,2024-10-22,South,Online,Consumer,Rep_15,Apparel,Yoga Pants,2,97.31,,58.65,165.43,117.3
ORD101965,2024-10-21,East,Marketplace,Consumer,Rep_06,Sports & Outdoors,Dumbbell Set,7,118.2,10.0,62.96,744.66,440.72
ORD100836,2024-01-06,North,In-Store,Small Business,Rep_04,Beauty,Face Serum,3,55.31,0.0,29.96,165.93,89.88
ORD102037,2024-08-15,East,In-Store,Small Business,Rep_08,Sports & Outdoors,Yoga Mat,6,60.45,0.0,41.04,362.7,246.24
ORD100773,2025-10-14,West,Online,Consumer,Rep_01,Beauty,Makeup Kit,1,13.28,5.0,8.98,12.62,8.98
ORD100213,2024-03-10,North,Online,Small Business,Rep_01,Home & Kitchen,Blender,5,111.85,20.0,69.74,447.4,348.7
ORD102408,2024-02-23,South,In-Store,Small Business,Rep_15,Home & Kitchen,Coffee Maker,5,152.46,10.0,90.81,686.07,454.05
ORD100580,2025-04-24,East,In-Store,Consumer,Rep_14,Electronics,Power Bank,1,90.66,0.0,41.05,90.66,41.05
ORD100147,2025-12-09,East,In-Store,Consumer,Rep_10,Electronics,Laptop Stand,5,142.77,0.0,87.12,713.85,435.6
ORD100587,2025-02-10,East,Marketplace,Small Business,Rep_03,Electronics,Wireless Earbuds,7,32.06,0.0,17.18,224.42,120.26
ORD101888,2025-03-21,East,In-Store,Consumer,Rep_07,Apparel,Yoga Pants,2,58.63,0.0,37.43,117.26,74.86
ORD100484,2025-12-21,West,Marketplace,Consumer,Rep_12,Apparel,Denim Jacket,6,21.65,0.0,12.65,129.9,75.9
ORD100217,2025-11-08,West,Marketplace,Small Business,Rep_10,APPAREL,Denim Jacket,9,66.59,0.0,40.66,599.31,365.94
ORD101478,2024-08-31,South,In-Store,Enterprise,Rep_07,Home & Kitchen,Air Fryer,1,175.14,0.0,92.54,175.14,92.54
ORD101822,2025-09-17,South,Online,Consumer,Rep_03,Beauty,Hair Dryer,8,30.61,0.0,15.31,244.88,122.48
ORD100318,2025-05-05,North,Marketplace,Consumer,Rep_14,Apparel,Running Shoes,1,62.35,0.0,33.08,62.35,33.08
ORD100667,2025-03-31,South,Online,Enterprise,Rep_11,Electronics,Smartwatch,4,129.01,10.0,67.13,464.44,268.52
ORD102629,2024-09-24,South,Online,Consumer,Rep_08,Beauty,Perfume,3,73.12,0.0,48.57,219.36,145.71
ORD101011,2024-12-17,West,Online,Consumer,Rep_03,Home & Kitchen,Blender,4,132.37,15.0,61.41,450.06,245.64
ORD101680,2024-03-08,West,Marketplace,Consumer,Rep_11,Home & Kitchen,Vacuum Cleaner,4,21.61,0.0,11.74,86.44,46.96
ORD102244,2024-10-03, East ,Online,Small Business,Rep_01,Home & Kitchen,Coffee Maker,3,164.49,0.0,105.49,493.47,316.47
ORD102597,2025-03-21,East,Online,Consumer,Rep_09,Home & Kitchen,Blender,3,143.36,15.0,93.97,365.57,281.91
ORD100513,2025-06-27,West,Marketplace,Small Business,Rep_01,Apparel,Winter Coat,8,76.57,10.0,49.88,551.3,399.04
ORD102585,2024-04-22,South,Online,Consumer,Rep_02,Beauty,Perfume,1,61.36,0.0,33.89,61.36,33.89
ORD102321,2024-10-15,West,Marketplace,Enterprise,Rep_09,Apparel,Denim Jacket,3,96.41,0.0,48.71,289.23,146.13
ORD101232,2024-10-05,South,Online,Consumer,Rep_15,Electronics,Wireless Earbuds,2,97.15,0.0,60.7,194.3,121.4
ORD100121,2024-09-07,East,Online,Consumer,Rep_08,Electronics,Wireless Earbuds,2,27.75,0.0,13.72,55.5,27.44
ORD102563,2025-12-12,East,In-Store,Consumer,Rep_14,HOME & KITCHEN,Blender,3,44.06,10.0,27.09,118.96,81.27
ORD100407,2025-08-22,North,Marketplace,Consumer,Rep_02,Electronics,Laptop Stand,8,180.39,0.0,103.09,1443.12,824.72
ORD102053,2025-12-12,East,In-Store,Consumer,Rep_02,Beauty,Face Serum,3,34.96,0.0,21.17,104.88,63.51
ORD101210,2024-12-18,East,Online,Consumer,Rep_06,Apparel,Winter Coat,2,48.55,0.0,22.0,97.1,44.0
ORD100602,2025-12-09,East,Online,Small Business,Rep_07,Apparel,Backpack,8,92.96,0.0,58.77,743.68,470.16
ORD101124,2024-11-30,East,In-Store,Enterprise,Rep_07,Sports & Outdoors,Water Bottle,4,142.59,5.0,65.48,541.84,261.92
ORD100947,2024-04-13,East,In-Store,Consumer,Rep_02,Apparel,Denim Jacket,2,19.21,0.0,9.87,38.42,19.74
ORD101202,2025-02-13,South,In-Store,Small Business,Rep_07,Home & Kitchen,Vacuum Cleaner,2,143.18,0.0,85.82,286.36,171.64
ORD100150,2025-01-20,North,Online,Consumer,Rep_06,Beauty,Makeup Kit,5,86.77,0.0,40.69,433.85,203.45
ORD102357,2025-08-26,East,Online,Small Business,Rep_12,Sports & Outdoors,Water Bottle,1,47.48,5.0,26.5,45.11,26.5
ORD101430,2025-11-30,South,Online,Consumer,Rep_03,Electronics,Bluetooth Speaker,3,150.95,0.0,85.21,452.85,255.63
ORD100253,2025-01-30,North,In-Store,Consumer,Rep_09,Electronics,Laptop Stand,4,199.78,5.0,116.64,759.16,466.56
ORD100883,2024-12-31,East,Online,Enterprise,Rep_04,Sports & Outdoors,Camping Tent,8,95.33,5.0,46.27,724.51,370.16
ORD101760,2024-12-03,North,In-Store,Small Business,Rep_15,Sports & Outdoors,Water Bottle,6,27.87,0.0,14.04,167.22,84.24
ORD102052,2024-01-16,North,Online,Small Business,Rep_09,Electronics,Wireless Earbuds,2,161.56,15.0,77.3,274.65,154.6
ORD100807,2024-09-14,East,Online,Small Business,Rep_06,Home & Kitchen,Vacuum Cleaner,4,101.42,10.0,48.03,365.11,192.12
ORD102363,2024-08-06,North,Marketplace,Small Business,Rep_03,Sports & Outdoors,Dumbbell Set,2,63.23,0.0,35.86,126.46,71.72
ORD101962,2025-01-24,West,Online,Small Business,Rep_10,Electronics,Smartwatch,2,218.36,0.0,104.11,436.72,208.22
ORD100749,2024-06-21,North,In-Store,Small Business,Rep_06,Beauty,Makeup Kit,1,71.21,0.0,36.72,71.21,36.72
ORD101898,2024-12-10,East,In-Store,Small Business,Rep_02,Sports & Outdoors,Yoga Mat,4,64.09,10.0,40.04,230.72,160.16
ORD102434,2025-03-24,North,Online,Consumer,,Beauty,Makeup Kit,5,32.04,0.0,18.85,160.2,94.25
ORD101564,2025-06-15,North,Online,Consumer,Rep_10,Sports & Outdoors,Camping Tent,7,98.21,0.0,55.92,687.47,391.44
ORD100596,2024-05-28,North,Online,Consumer,Rep_10,Beauty,Hair Dryer,3,35.27,15.0,22.66,89.94,67.98
ORD102636,2024-03-04,East,Online,Consumer,Rep_03,Home & Kitchen,Coffee Maker,1,32.17,0.0,21.53,32.17,21.53
ORD102000,2024-07-05,South,In-Store,Consumer,Rep_05,HOME & KITCHEN,Coffee Maker,4,145.95,0.0,97.66,583.8,390.64
ORD100638,2024-02-20,North,Online,Small Business,Rep_14,Home & Kitchen,Coffee Maker,5,179.82,5.0,103.38,854.14,516.9
ORD101900,2025-04-24, East ,Online,Enterprise,Rep_12,Apparel,Winter Coat,3,90.61,0.0,43.99,271.83,131.97
ORD102159,2024-05-14,East,Marketplace,Enterprise,Rep_04,Home & Kitchen,Vacuum Cleaner,5,154.84,0.0,99.43,774.2,497.15
ORD101942,2024-12-29,North,In-Store,Consumer,Rep_08,Home & Kitchen,Vacuum Cleaner,2,71.49,5.0,36.21,135.83,72.42
ORD101961,2025-03-31,North,Marketplace,Consumer,Rep_14,Apparel,Backpack,7,73.37,5.0,36.39,487.91,254.73
ORD102075,2024-08-06,South,Marketplace,Small Business,Rep_07,Electronics,Bluetooth Speaker,7,198.6,0.0,107.68,1390.2,753.76
ORD100347,2024-11-28,East,Online,Small Business,Rep_05,Apparel,Running Shoes,6,98.92,5.0,55.91,563.84,335.46
ORD100089,2024-02-21,South,Online,Consumer,Rep_12,Home & Kitchen,Vacuum Cleaner,9,68.47,0.0,31.06,616.23,279.54
ORD102457,2025-08-04,West,Online,Small Business,Rep_15,Apparel,Denim Jacket,3,24.81,5.0,15.53,70.71,46.59
ORD101420,2025-06-22,North,In-Store,Consumer,Rep_04,Electronics,Laptop Stand,8,83.69,10.0,55.88,602.57,447.04
ORD100017,2024-08-20,North,Marketplace,Consumer,Rep_08,Home & Kitchen,Vacuum Cleaner,4,35.86,0.0,20.38,143.44,81.52
ORD100296,2024-01-11,West,Marketplace,Consumer,Rep_13,Apparel,Winter Coat,3,101.67,0.0,63.37,305.01,190.11
ORD101995,2024-12-07,North,Online,Small Business,Rep_08,Electronics,Smartwatch,4,139.56,15.0,76.2,474.5,304.8
ORD101931,2024-12-14,West,Online,Consumer,Rep_02,Electronics,Smartwatch,7,136.99,5.0,65.1,910.98,455.7
ORD101926,2025-12-30,East,Online,Consumer,Rep_15,Electronics,Bluetooth Speaker,4,26.17,5.0,13.72,99.45,54.88
ORD101298,2024-09-20,South,Online,Consumer,Rep_15,Electronics,Wireless Earbuds,4,105.0,0.0,62.61,420.0,250.44
ORD100115,2024-11-21,South,Online,Consumer,Rep_03,Home & Kitchen,Blender,1,25.13,0.0,13.95,25.13,13.95
ORD100453,2024-01-21,North,Online,Consumer,Rep_11,Sports & Outdoors,Water Bottle,3,132.56,0.0,66.45,397.68,199.35
ORD100979,2025-05-04,North,Online,Consumer,Rep_12,Electronics,Bluetooth Speaker,3,65.23,0.0,42.26,195.69,126.78
ORD101262,2024-06-26,South,In-Store,Consumer,Rep_02,Apparel,Backpack,6,96.05,0.0,44.59,576.3,267.54
ORD101635,2025-12-06,East,Online,Consumer,Rep_15,Apparel,Yoga Pants,8,97.63,15.0,48.24,663.88,385.92
ORD101033,2025-07-10,South,Marketplace,Consumer,Rep_08,Sports & Outdoors,Dumbbell Set,5,103.81,0.0,58.66,519.05,293.3
ORD102136,2025-10-14,North,Online,Consumer,Rep_08,Apparel,Backpack,3,94.07,5.0,49.91,268.1,149.73
ORD101583,2025-05-31,West,Online,Consumer,Rep_04,Electronics,Power Bank,2,211.93,0.0,115.4,423.86,230.8
ORD100262,2024-10-26,East,In-Store,Consumer,Rep_15,Apparel,Winter Coat,3,83.67,0.0,38.59,251.01,115.77
ORD100993,2025-08-24,North,Marketplace,Consumer,Rep_15,Electronics,Wireless Earbuds,2,77.05,0.0,35.8,154.1,71.6
ORD101218,2024-11-11,North,In-Store,Consumer,Rep_03,Sports & Outdoors,Camping Tent,9,61.91,15.0,40.23,473.61,362.07
ORD102638,2025-07-15,North,In-Store,Small Business,Rep_10,Beauty,Skincare Set,1,77.91,0.0,42.21,77.91,42.21
ORD101077,2025-09-11,West,Online,Small Business,Rep_05,Apparel,Backpack,3,86.36,0.0,54.19,259.08,162.57
ORD102431,2024-04-12, West ,Online,Consumer,Rep_02,Home & Kitchen,Air Fryer,3,101.01,15.0,59.01,257.58,177.03
ORD100590,2025-10-08,West,Online,Consumer,Rep_07,Apparel,Running Shoes,4,109.24,5.0,52.84,415.11,211.36
ORD100298,2025-07-23,South,Online,Consumer,Rep_05,Sports & Outdoors,Water Bottle,5,43.38,10.0,28.46,195.21,142.3
ORD100479,2024-08-27,West,In-Store,Small Business,Rep_02,Sports & Outdoors,Yoga Mat,2,62.31,0.0,33.65,124.62,67.3
ORD102419,2025-10-21,West,In-Store,Consumer,Rep_07,Apparel,Winter Coat,5,102.91,0.0,65.09,514.55,325.45
ORD102094,2025-07-13,North,Online,Consumer,Rep_01,Sports & Outdoors,Dumbbell Set,6,118.16,0.0,53.62,708.96,321.72
ORD102230,2024-03-17,West,In-Store,Enterprise,Rep_12,Beauty,Hair Dryer,4,41.25,0.0,23.38,165.0,93.52
ORD100000,2024-03-06,West,In-Store,Consumer,Rep_08,Home & Kitchen,Cookware Set,4,145.77,0.0,67.74,583.08,270.96
ORD100037,2024-03-20,East,In-Store,Consumer,Rep_01,Sports & Outdoors,Dumbbell Set,4,129.68,0.0,84.8,518.72,339.2
ORD102143,2025-03-23,West,Online,Small Business,Rep_05,ELECTRONICS,Wireless Earbuds,9,178.26,0.0,100.84,1604.34,907.56
ORD101803,2025-06-02,South,In-Store,Small Business,Rep_04,Apparel,Running Shoes,7,108.82,0.0,62.94,761.74,440.58
ORD101776,2025-09-04,East,Online,Small Business,Rep_15,Sports & Outdoors,Dumbbell Set,6,122.76,0.0,68.69,736.56,412.14
ORD101141,2024-10-28,North,Online,Enterprise,Rep_07,Apparel,Backpack,3,19.42,0.0,11.36,58.26,34.08
ORD100738,2024-06-05,North,Online,Consumer,Rep_03,Electronics,Laptop Stand,4,70.05,0.0,31.93,280.2,127.72
ORD100877,2024-11-18,East,In-Store,Consumer,Rep_12,Electronics,Smartwatch,3,35.95,0.0,24.04,107.85,72.12
ORD101428,2024-01-30,South,In-Store,Small Business,,Home & Kitchen,Blender,4,143.65,0.0,96.93,574.6,387.72
ORD101153,2025-12-10,North,In-Store,Consumer,Rep_10,Sports & Outdoors,Camping Tent,5,25.46,10.0,14.22,114.57,71.1
ORD101778,2025-05-08,North,Online,Consumer,Rep_06,Apparel,Winter Coat,5,80.1,0.0,37.74,400.5,188.7
ORD100094,2025-12-08,North,Online,Consumer,,Apparel,Running Shoes,4,99.29,10.0,53.8,357.44,215.2
ORD100374,2024-03-27,East,In-Store,Consumer,Rep_14,Apparel,Denim Jacket,1,64.0,15.0,37.62,54.4,37.62
ORD102185,2024-01-10,West,Online,Small Business,Rep_04,Sports & Outdoors,Water Bottle,4,40.61,0.0,24.36,162.44,97.44
ORD100713,2024-03-16,East,In-Store,Consumer,Rep_10,Sports & Outdoors,Cycling Helmet,6,39.86,0.0,23.95,239.16,143.7
ORD102421,2024-09-11,West,In-Store,Consumer,Rep_14,Electronics,Wireless Earbuds,3,91.91,5.0,56.3,261.94,168.9
ORD100058,2025-12-20,South,Marketplace,Small Business,Rep_05,Electronics,Laptop Stand,9,128.63,0.0,61.61,1157.67,554.49
ORD102632,2025-04-10,West,In-Store,Consumer,Rep_03,Home & Kitchen,Air Fryer,6,156.04,0.0,74.16,936.24,444.96
ORD100959,2024-03-06,South,Online,Small Business,Rep_15,Electronics,Laptop Stand,5,205.84,0.0,102.64,1029.2,513.2
ORD101763,2025-01-10,South,In-Store,Consumer,Rep_02,Electronics,Wireless Earbuds,4,152.57,0.0,74.1,610.28,296.4
ORD102362,2025-04-13,South,Online,Consumer,Rep_11,Beauty,Makeup Kit,6,57.33,0.0,36.8,343.98,220.8
ORD101192,2025-07-27,South,Online,Consumer,Rep_06,Apparel,Yoga Pants,4,98.04,0.0,55.67,392.16,222.68
ORD100196,2024-12-29,West,Online,Consumer,Rep_14,Sports & Outdoors,Water Bottle,4,19.5,10.0,12.64,70.2,50.56
ORD101368,2024-08-06,South,Online,Consumer,Rep_15,Apparel,Backpack,1,25.34,0.0,11.81,25.34,11.81
ORD100372,2024-11-01,South,Online,Consumer,Rep_01,Apparel,Running Shoes,1,73.47,0.0,36.35,73.47,36.35
ORD101398,2024-10-03,West,Online,Consumer,Rep_15,ELECTRONICS,Laptop Stand,1,75.63,0.0,42.09,75.63,42.09
ORD101163,2025-01-02,South,In-Store,Small Business,Rep_02,Sports & Outdoors,Water Bottle,3,100.94,10.0,68.07,272.54,204.21
ORD100619,2024-11-17,North,Marketplace,Small Business,Rep_10,Apparel,Running Shoes,6,88.3,5.0,48.76,503.31,292.56
ORD102028,2025-01-25,North,In-Store,Small Business,Rep_14,Apparel,Running Shoes,1,46.68,0.0,22.36,46.68,22.36
ORD102047,2025-03-20,North,Marketplace,Consumer,Rep_07,Beauty,Hair Dryer,4,12.8,5.0,7.06,48.64,28.24
ORD101972,2024-05-01,East,In-Store,Consumer,Rep_06,Electronics,Wireless Earbuds,1,129.51,0.0,76.04,129.51,76.04
ORD100945,2025-01-09,East,Online,Consumer,Rep_03,Home & Kitchen,Cookware Set,7,141.52,0.0,77.13,990.64,539.91
ORD102118,2024-03-04,East,Marketplace,Enterprise,Rep_10,Home & Kitchen,Cookware Set,4,83.03,0.0,48.67,332.12,194.68
ORD101671,2025-03-11,South,Online,Consumer,Rep_11,Beauty,Makeup Kit,1,76.68,5.0,41.72,72.85,41.72
ORD100362,2024-12-23,East,Online,Consumer,Rep_10,Home & Kitchen,Cookware Set,3,51.28,0.0,26.75,153.84,80.25
ORD100051,2024-10-14,North,In-Store,Consumer,Rep_04,Home & Kitchen,Blender,2,27.23,0.0,17.04,54.46,34.08
ORD101193,2024-02-09,East,Online,Small Business,Rep_03,Apparel,Backpack,4,118.84,5.0,79.19,451.59,316.76
ORD101318,2024-10-25,North,In-Store,Small Business,Rep_01,Home & Kitchen,Coffee Maker,2,64.1,5.0,37.32,121.79,74.64
ORD100789,2025-08-28,East,In-Store,Consumer,Rep_01,Apparel,Winter Coat,2,49.04,0.0,24.58,98.08,49.16
ORD101976,2024-06-23,North,Online,Consumer,Rep_06,Apparel,Winter Coat,3,62.94,0.0,42.41,188.82,127.23
ORD101402,2025-05-22,North,Marketplace,Consumer,Rep_03,Home & Kitchen,Air Fryer,1,34.32,0.0,22.8,34.32,22.8
ORD102615,2024-04-15,West,Online,Consumer,Rep_13,Apparel,Denim Jacket,2,107.58,0.0,58.3,215.16,116.6
ORD100170,2024-07-05,North,Marketplace,Consumer,Rep_07,Apparel,Yoga Pants,1,90.19,0.0,41.96,90.19,41.96
ORD100034,2024-10-12,North,Online,Enterprise,Rep_11,Home & Kitchen,Air Fryer,10,115.76,5.0,63.81,1099.72,638.1
ORD101301,2024-11-11,East,In-Store,Small Business,Rep_03,Home & Kitchen,Air Fryer,6,161.68,0.0,88.17,970.08,529.02
ORD100727,2025-01-04,West,Online,Small Business,Rep_09,Home & Kitchen,Vacuum Cleaner,3,134.2,0.0,89.82,402.6,269.46
ORD100502,2025-03-29,West,Online,Consumer,Rep_06,Home & Kitchen,Vacuum Cleaner,1,37.25,0.0,25.24,37.25,25.24
ORD101854,2025-03-15,East,Online,Consumer,Rep_13,Apparel,Winter Coat,6,117.43,0.0,66.72,704.58,400.32
ORD102284,2025-04-27,East,Online,,Rep_12,Home & Kitchen,Blender,6,130.06,0.0,65.91,780.36,395.46
ORD100707,2024-07-20,East,Online,Consumer,Rep_10,Sports & Outdoors,Yoga Mat,1,30.82,0.0,14.9,30.82,14.9
ORD101205,2025-05-22,North,Marketplace,Small Business,Rep_14,Home & Kitchen,Cookware Set,9,33.77,20.0,18.85,243.14,169.65
ORD101974,2025-07-31,East,Online,,Rep_01,Beauty,Skincare Set,1,55.09,5.0,34.14,52.34,34.14
ORD101447,2025-07-28,East,Online,Small Business,Rep_04,Apparel,Backpack,2,84.25,5.0,52.25,160.07,104.5
ORD101911,2025-06-10,East,Online,Consumer,Rep_10,Home & Kitchen,Air Fryer,7,142.67,0.0,87.99,998.69,615.93
ORD102253,2025-11-13,North,Online,Consumer,Rep_05,Beauty,Makeup Kit,5,73.94,0.0,49.63,369.7,248.15
ORD101896,2025-10-30,West,Marketplace,Consumer,Rep_10,Beauty,Perfume,3,29.97,15.0,16.67,76.42,50.01
ORD100899,2025-10-15,West,Marketplace,Small Business,Rep_03,Sports & Outdoors,Water Bottle,2,149.74,0.0,86.98,299.48,173.96
ORD102092,2024-06-25,South,Marketplace,Consumer,Rep_15,Beauty,Skincare Set,5,72.26,0.0,33.14,361.3,165.7
ORD100206,2024-02-03,South,In-Store,Enterprise,Rep_14,Beauty,Perfume,2,33.41,0.0,22.7,66.82,45.4
ORD100720,2024-01-04,North,In-Store,Small Business,Rep_01,Home & Kitchen,Coffee Maker,4,83.42,15.0,55.75,283.63,223.0
ORD100547,2024-12-05,East,In-Store,Consumer,,Apparel,Running Shoes,5,85.13,5.0,50.96,404.37,254.8
ORD101370,2024-12-08,East,Online,Consumer,Rep_14,Electronics,Smartwatch,8,103.53,0.0,60.79,828.24,486.32
ORD100658,2024-07-17,East,Online,Consumer,Rep_05,Apparel,Winter Coat,3,19.24,0.0,12.31,57.72,36.93
ORD101263,2025-11-15,East,Online,Consumer,Rep_07,Electronics,Smartwatch,9,111.9,10.0,68.64,906.39,617.76
ORD102197,2024-06-26,North,Online,Enterprise,Rep_13,Beauty,Skincare Set,6,69.24,0.0,33.83,415.44,202.98
ORD100684,2025-06-08,North,In-Store,Consumer,Rep_01,Sports & Outdoors,Camping Tent,4,118.66,5.0,73.51,450.91,294.04
ORD101252,2024-11-06,South,In-Store,Enterprise,Rep_06,Electronics,Power Bank,3,41.76,0.0,23.36,125.28,70.08
ORD101082,2024-08-30,West,In-Store,Small Business,Rep_04,Electronics,Laptop Stand,3,94.59,10.0,55.6,255.39,166.8
ORD100426,2024-01-19,South,Online,Consumer,Rep_08,Home & Kitchen,Vacuum Cleaner,2,136.91,10.0,72.98,246.44,145.96
ORD101352,2024-07-26,North,Online,Consumer,Rep_09,Electronics,Wireless Earbuds,3,94.36,20.0,50.55,226.46,151.65
ORD102289,2024-05-04,South,Marketplace,Consumer,Rep_12,Sports & Outdoors,Yoga Mat,3,76.7,0.0,44.42,230.1,133.26
ORD101910,2024-09-16,South,Online,Small Business,Rep_13,HOME & KITCHEN,Vacuum Cleaner,1,137.27,0.0,77.39,137.27,77.39
ORD102103,2024-07-21,South,Online,Consumer,Rep_10,Sports & Outdoors,Camping Tent,5,87.43,10.0,52.68,393.44,263.4
